"","Name","is_w","is_u","is_b","is_r","is_g","is_a","is_l"
"9046","Shorecrasher Mimic","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9047","Shore Keeper","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9048","Shoreline Raider","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9049","Shoreline Salvager","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9050","Shore Snapper","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9051","Short Sword","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9052","Shoulder to Shoulder","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9053","Shoving Match","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9054","Show and Tell","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9055","Shower of Sparks","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9056","Show of Valor","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9057","Showstopper","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"9058","Shrapnel Blast","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9059","Shredding Winds","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9060","Shreds of Sanity","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9061","Shrewd Negotiation","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9062","Shriekgeist","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9063","Shrieking Affliction","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9064","Shrieking Drake","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9065","Shrieking Grotesque","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9066","Shrieking Mogg","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9067","Shriek of Dread","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9068","Shriek Raptor","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9069","Shrine of the Forsaken Gods","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"9070","Shrink","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9071","Shrivel","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9072","Shrouded Serpent","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9073","Shu Cavalry","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9074","Shu Defender","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9075","Shu Elite Companions","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9076","Shu Elite Infantry","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9077","Shu Farmer","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9078","Shu Foot Soldiers","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9079","Shu Grain Caravan","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9080","Shuko","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9081","Shunt","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9082","Shu Soldier-Farmers","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9083","Shyft","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9084","Sibilant Spirit","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9085","Sibsig Host","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9086","Sibsig Icebreakers","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9087","Sick and Tired","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9088","Sicken","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9089","Sickening Dreams","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9090","Sickle Ripper","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9091","Sidar Jabari","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9092","Sideswipe","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9093","Side to Side","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9094","Sidewinder Naga","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9095","Sidewinder Sliver","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9096","Sidisi's Faithful","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9097","Sidisi's Pet","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9098","Siege Behemoth","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9099","Siegecraft","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9100","Siege-Gang Commander","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9101","Siegehorn Ceratops","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9102","Siege Mastodon","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9103","Siege Modification","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9104","Siege Rhino","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"9105","Siege Wurm","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9106","Sift","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9107","Sifter Wurm","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9108","Sigarda, Host of Herons","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9109","Sigarda's Aid","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9110","Sigardian Priest","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9111","Sightless Ghoul","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9112","Sight of the Scalelords","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9113","Sigil Blessing","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9114","Sigil Captain","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9115","Sigiled Behemoth","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9116","Sigiled Paladin","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9117","Sigiled Skink","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9118","Sigiled Starfish","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9119","Sigil of Sleep","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9120","Sigil of the Empty Throne","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9121","Sigil of the Nayan Gods","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9122","Sigil of the New Dawn","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9123","Sigil of Valor","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9124","Sigil Tracer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9125","Signal Pest","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9126","Signal the Clans","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"9127","Sign in Blood","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9128","Silburlind Snapper","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9129","Silence","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9130","Silent Arbiter","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9131","Silent Artisan","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9132","Silent Assassin","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9133","Silent Attendant","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9134","Silent-Chant Zubera","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9135","Silent Departure","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9136","Silent Gravestone","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9137","Silent Observer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9138","Silent Sentinel","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9139","Silent Skimmer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9140","Silhana Ledgewalker","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9141","Silhana Starfletcher","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9142","Silkbind Faerie","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9143","Silkenfist Fighter","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9144","Silkenfist Order","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9145","Silklash Spider","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9146","Silk Net","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9147","Silkweaver Elite","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9148","Silkwrap","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9149","Silt Crawler","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9150","Silumgar Butcher","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9151","Silumgar Monument","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"9152","Silumgar, the Drifting Death","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9153","Silverback Ape","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9154","Silverchase Fox","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9155","Silverclad Ferocidons","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9156","Silverclaw Griffin","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9157","Silvercoat Lion","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9158","Silver Erne","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9159","Silverfur Partisan","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9160","Silvergill Adept","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9161","Silvergill Douser","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9162","Silver-Inlaid Dagger","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9163","Silver Knight","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9164","Silver Myr","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9165","Silver Seraph","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9166","Silverskin Armor","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9167","Silverstrike","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9168","Silvos, Rogue Elemental","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9169","Sima Yi, Wei Field Marshal","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9170","Simian Brawler","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9171","Simian Grunts","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9172","Simian Spirit Guide","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9173","Simic Charm","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9174","Simic Cluestone","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"9175","Simic Guildgate","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE"
"9176","Simic Initiate","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9177","Simic Ragworm","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9178","Simic Signet","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"9179","Simic Sky Swallower","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9180","Simoon","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"9181","Simplify","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9182","Sin Collector","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9183","Sinew Sliver","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9184","Singe","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9185","Singe-Mind Ogre","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"9186","Sinister Concoction","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9187","Sinister Possession","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9188","Sinister Strength","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9189","Sinkhole","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9190","Sinstriker's Will","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9191","Sip of Hemlock","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9192","Siren Reaver","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9193","Siren Song Lyre","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9194","Siren's Ruse","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9195","Siren Stormtamer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9196","Sire of Insanity","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"9197","Sire of Stagnation","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9198","Sire of the Storm","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9199","Sirocco","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9200","Sir Shandlar of Eberyn","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9201","Sisay's Ring","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9202","Sisters of the Flame","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9203","Sivitri Scarzam","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9204","Sixth Sense","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9205","Six-y Beast","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9206","Sizzle","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9207","Skaab Goliath","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9208","Skarrgan Skybreaker","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"9209","Skarrg Goliath","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9210","Skarrg, the Rage Pits","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE"
"9211","Skeletal Changeling","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9212","Skeletal Crocodile","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9213","Skeletal Grimace","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9214","Skeletal Kathari","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9215","Skeletal Scrying","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9216","Skeletal Snake","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9217","Skeletal Wurm","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9218","Skeletonize","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"9219","Skeleton Shard","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"9220","Skeleton Ship","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9221","Skillful Lunge","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9222","Skinbrand Goblin","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9223","Skinrender","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9224","Skirge Familiar","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9225","Skirk Alarmist","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9226","Skirk Drill Sergeant","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9227","Skirk Fire Marshal","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9228","Skirk Outrider","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9229","Skirk Prospector","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9230","Skirk Shaman","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9231","Skirsdag Cultist","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9232","Skirsdag Flayer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9233","Skirsdag High Priest","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9234","Skirsdag Supplicant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9235","Skittering Heartstopper","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9236","Skittering Horror","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9237","Skittering Invasion","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9238","Skittering Monstrosity","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9239","Skittering Skirge","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9240","Skittering Surveyor","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9241","Skittish Kavu","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9242","Skizzik","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9243","Skred","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9244","Skulduggery","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9245","Skulking Fugitive","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9246","Skulking Ghost","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9247","Skullcage","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9248","Skull Catapult","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9249","Skullclamp","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9250","Skull Collector","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9251","Skullcrack","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9252","Skullmead Cauldron","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9253","Skull of Orm","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9254","Skull of Ramos","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"9255","Skull Rend","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"9256","Skull Saucer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9257","Skullscorch","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9258","Skulltap","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9259","Skyblade of the Legion","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9260","Skyblinder Staff","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9261","Skyclaw Thrash","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"9262","Skycloud Egg","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9263","Skycloud Expanse","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"9264","Sky-Eel School","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9265","Skyfire Kirin","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9266","Skygames","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9267","Skyhunter Cub","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9268","Skyhunter Patrol","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9269","Skyhunter Prowler","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9270","Skyhunter Skirmisher","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9271","Skyknight Legionnaire","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9272","Skylasher","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9273","Skyline Predator","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9274","Skymarch Bloodletter","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9275","Skymarcher Aspirant","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9276","Skymark Roc","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9277","Skyraker Giant","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9278","Skyreach Manta","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9279","Skyrider Elf","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9280","Skyrider Trainee","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9281","Sky Ruin Drake","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9282","Sky Scourer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9283","Skyscribing","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9284","Skyshaper","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9285","Skyship Plunderer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9286","Skyshroud Archer","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9287","Skyshroud Blessing","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9288","Skyshroud Claim","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9289","Skyshroud Condor","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9290","Skyshroud Elf","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"9291","Skyshroud Elite","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9292","Skyshroud Falcon","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9293","Skyshroud Poacher","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9294","Skyshroud Ranger","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9295","Skyshroud Troll","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9296","Skyshroud Troopers","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9297","Skyshroud Vampire","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9298","Skysnare Spider","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9299","Skyspear Cavalry","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9300","Sky Spirit","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9301","Sky Swallower","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9302","Skyswirl Harrier","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9303","Sky Terror","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9304","Skyward Eye Prophets","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9305","Sky Weaver","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9306","Skywhaler's Shot","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9307","Skywinder Drake","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9308","Skywing Aven","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9309","Skywise Teachings","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9310","Slab Hammer","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9311","Slag Fiend","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9312","Slagstorm","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9313","Slashing Tiger","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9314","Slash of Talons","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9315","Slash Panther","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"9316","Slate of Ancestry","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"9317","Slate Street Ruffian","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9318","Slaughter Cry","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"9319","Slaughter Drone","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9320","Slaughterhorn","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"9321","Slaughterhouse Bouncer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9322","Slaughter Pact","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"9323","Slaughter the Strong","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"9324","Slave of Bolas","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE"
"9325","Slavering Nulls","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
